Processor(_Total) DPC Rate,Processor(_Total) pct_ Idle Time,Processor(_Total) pct_ C3 Time,Processor(_Total) pct_ Interrupt Time,Processor(_Total) pct_ C2 Time,Processor(_Total) pct_ User Time,Processor(_Total) pct_ C1 Time,Processor(_Total) pct_ Processor Time,Processor(_Total) C1 Transitions sec,Processor(_Total) pct_ DPC Time,Processor(_Total) C2 Transitions sec,Processor(_Total) pct_ Privileged Time,Processor(_Total) C3 Transitions sec,Processor(_Total) DPCs Queued sec,Processor(_Total) Interrupts sec,Process(_Total) Pool Paged Bytes,Process(_Total) IO Read Operations sec,Process(_Total) Working Set - Private,Process(_Total) Working Set Peak,Process(_Total) IO Write Operations sec,Process(_Total) Page File Bytes,Process(_Total) pct_ User Time,Process(_Total) Virtual Bytes Peak,Process(_Total) Page File Bytes Peak,Process(_Total) IO Other Bytes sec,Process(_Total) Private Bytes,Process(_Total) IO Write Bytes sec,Process(_Total) Elapsed Time,Process(_Total) Virtual Bytes,Process(_Total) pct_ Processor Time,Process(_Total) Creating Process ID,Process(_Total) Pool Nonpaged Bytes,Process(_Total) Working Set,Process(_Total) Page Faults sec,Process(_Total) ID Process,Process(_Total) IO Other Operations sec,Process(_Total) IO Data Operations sec,Process(_Total) Thread Count,Process(_Total) pct_ Privileged Time,Process(_Total) IO Data Bytes sec,Process(_Total) IO Read Bytes sec,Process(_Total) Priority Base,Process(_Total) Handle Count,Network_I(6TO4 Adapter) Packets Received Unknown,Network_I(isatap{B4D100D3-}) Packets Received Unknown,Network_I(Intel R _Pro_1000MT) Packets Received Unknown,Network_I(6TO4 Adapter) Bytes Received sec,Network_I(isatap{B4D100D3-}) Bytes Received sec,Network_I(Intel R _Pro_1000MT) Bytes Received sec,Network_I(6TO4 Adapter) Bytes Sent sec,Network_I(isatap{B4D100D3-}) Bytes Sent sec,Network_I(Intel R _Pro_1000MT) Bytes Sent sec,Network_I(6TO4 Adapter) Packets Outbound Errors,Network_I(isatap{B4D100D3-}) Packets Outbound Errors,Network_I(Intel R _Pro_1000MT) Packets Outbound Errors,Network_I(6TO4 Adapter) Packets Received Discarded,Network_I(isatap{B4D100D3-}) Packets Received Discarded,Network_I(Intel R _Pro_1000MT) Packets Received Discarded,Network_I(6TO4 Adapter) Bytes Total sec,Network_I(isatap{B4D100D3-}) Bytes Total sec,Network_I(Intel R _Pro_1000MT) Bytes Total sec,Network_I(6TO4 Adapter) Packets Outbound Discarded,Network_I(isatap{B4D100D3-}) Packets Outbound Discarded,Network_I(Intel R _Pro_1000MT) Packets Outbound Discarded,Network_I(6TO4 Adapter) Packets Sent Unicast sec,Network_I(isatap{B4D100D3-}) Packets Sent Unicast sec,Network_I(Intel R _Pro_1000MT) Packets Sent Unicast sec,Network_I(6TO4 Adapter) Output Queue Length,Network_I(isatap{B4D100D3-}) Output Queue Length,Network_I(Intel R _Pro_1000MT) Output Queue Length,Network_I(6TO4 Adapter) Packets Received sec,Network_I(isatap{B4D100D3-}) Packets Received sec,Network_I(Intel R _Pro_1000MT) Packets Received sec,Network_I(6TO4 Adapter) Current Bandwidth,Network_I(isatap{B4D100D3-}) Current Bandwidth,Network_I(Intel R _Pro_1000MT) Current Bandwidth,Network_I(6TO4 Adapter) Packets sec,Network_I(isatap{B4D100D3-}) Packets sec,Network_I(Intel R _Pro_1000MT) Packets sec,Network_I(6TO4 Adapter) Packets Sent sec,Network_I(isatap{B4D100D3-}) Packets Sent sec,Network_I(Intel R _Pro_1000MT) Packets Sent sec,Network_I(6TO4 Adapter) Packets Received Unicast sec,Network_I(isatap{B4D100D3-}) Packets Received Unicast sec,Network_I(Intel R _Pro_1000MT) Packets Received Unicast sec,Network_I(6TO4 Adapter) Packets Sent Non-Unicast sec,Network_I(isatap{B4D100D3-}) Packets Sent Non-Unicast sec,Network_I(Intel R _Pro_1000MT) Packets Sent Non-Unicast sec,Network_I(6TO4 Adapter) Packets Received Non-Unicast sec,Network_I(isatap{B4D100D3-}) Packets Received Non-Unicast sec,Network_I(Intel R _Pro_1000MT) Packets Received Non-Unicast sec,Network_I(6TO4 Adapter) Offloaded Connections,Network_I(isatap{B4D100D3-}) Offloaded Connections,Network_I(Intel R _Pro_1000MT) Offloaded Connections,Network_I(6TO4 Adapter) Packets Received Errors,Network_I(isatap{B4D100D3-}) Packets Received Errors,Network_I(Intel R _Pro_1000MT) Packets Received Errors,Memory Pool Paged Bytes,Memory Free & Zero Page List Bytes,Memory Cache Bytes Peak,Memory System Code Resident Bytes,Memory Available Bytes,Memory Commit Limit,Memory Transition Pages RePurposed sec,Memory Pages Output sec,Memory Page Reads sec,Memory Demand Zero Faults sec,Memory Available KBytes,Memory Pages sec,Memory Cache Bytes,Memory Pool Nonpaged Bytes,Memory Page Faults sec,Memory Transition Faults sec,Memory System Cache Resident Bytes,Memory Standby Cache Reserve Bytes,Memory Page Writes sec,Memory System Code Total Bytes,Memory Standby Cache Core Bytes,Memory System Driver Resident Bytes,Memory Standby Cache Normal Priority Bytes,Memory Pool Paged Allocs,Memory Pool Nonpaged Allocs,Memory pct_ Committed Bytes In Use,Memory Free System Page Table Entries,Memory Available MBytes,Memory Modified Page List Bytes,Memory Cache Faults sec,Memory Committed Bytes,Memory System Driver Total Bytes,Memory Pages Input sec,Memory Pool Paged Resident Bytes,Memory Write Copies sec,label,type
78,61.45833333,0,0.208333333,0,8.958333333,60,38.54166667,3106.286298,0.416666667,0,29.58333333,0,3172.753385,4508.095158,7908256,10.20006446,772497408,2024312832,15.0000948,2086076416,8.958333333,8089497600,2710945792,12429.01188,2086076416,20630.93039,0,6832476160,99.375,0,1061360,828575744,4934.431186,0,599.7371237,25.20015927,558,90.41666667,40658.92363,20027.99324,0,13749,0,0,0,0,0,90.80057386,0,0,82.40052077,0,0,0,0,0,0,0,0,173.2010946,0,0,0,0,0,1.200007584,0,0,0,0,0,1.200007584,100000,100000,1000000000,0,0,2.400015168,0,0,1.200007584,0,0,1.200007584,0,0,0,0,0,0,0,0,0,0,0,0,92676096,0,61227008,790528,10682368,2918703104,5224.499686,4082.025798,2713.083813,1177.740777,10432,10184.1977,593920,77258752,5060.165314,1167.007375,593920,0,684.2709913,7155712,135168,1466368,10547200,58962,57561,84.11435163,33562140,10,45056,4.733363248,2455048192,5849088,6102.171899,12152832,0,0,normal
51,74.17149523,0,0.104173448,0,2.604336209,80.00520834,25.82850477,3485.848053,0,0,23.23067898,0,3344.504662,4597.860517,7918776,8.000569321,756170752,2069266432,1.733456686,1954168832,2.604336209,8041943040,2306375680,10670.22596,1954168832,5284.709393,0,6902427648,99.90233698,0,1042248,811175936,3822.205321,0,501.6356964,9.734026007,543,97.29800077,5636.534429,351.8250359,0,13914,0,0,0,0,0,188.3467361,0,0,72.80518082,0,0,0,0,0,0,0,0,261.1519169,0,0,0,0,0,0.533371288,0,0,0,0,0,1.466771042,100000,100000,1000000000,0,0,2.00014233,0,0,0.533371288,0,0,1.466771042,0,0,0,0,0,0,0,0,0,0,0,0,97304576,0,80883712,712704,3235840,2567745536,5300.777203,5089.962202,2454.774682,867.1283715,3160,11641.16172,380928,57081856,4067.489443,745.9864177,380928,0,969.9356873,7155712,94208,1560576,3141632,61729,53230,90.06478,33563833,3,53248,1.866799508,2312634368,5849088,6551.199517,12906496,0,0,normal
66,70.10873075,0,0.416693793,0,5.000325521,66.67100695,29.89126925,2587.584823,1.354254829,0,24.89745416,0,2636.188294,4132.095142,7814864,15.93447148,677298176,2054631424,10.26740003,1817698304,5.000325521,7931150336,2246680576,5659.537575,1817698304,11160.06379,0,6726266880,98.2355618,0,1020664,740839424,5201.371517,0,245.2175151,26.20187151,541,93.23523628,17367.37383,6207.310034,0,13811,0,0,0,0,0,2936.143052,0,0,226.7495293,0,0,0,0,0,0,0,0,3162.892582,0,0,0,0,0,3.533585726,0,0,0,0,0,7.000500022,100000,100000,1000000000,0,0,10.53408575,0,0,3.533585726,0,0,7.000500022,0,0,0,0,0,0,0,0,0,0,0,0,98123776,0,80883712,815104,74231808,2517131264,6903.159736,4786.741901,2434.507222,659.3804307,72492,13196.07589,430080,56823808,5349.715446,2495.778265,430080,0,598.1760591,7155712,13033472,1581056,61198336,62132,52925,86.45754344,33563833,70,40960,5.000357159,2176249856,5849088,8409.333984,11649024,0,0,normal
55,74.16183873,0,0,0,2.187357603,73.32855964,25.83816127,3893.030827,0,0,23.64429409,0,3876.63182,5073.026009,7925896,17.59893386,738553856,2059137024,6.332949683,1926758400,2.187357603,8028971008,2279272448,3605.381586,1926758400,5132.022435,0,6893711360,99.99349042,0,1045816,804134912,6102.030339,0,110.6599629,23.93188354,552,97.80613282,9793.340053,4661.317617,0,13992,0,0,0,0,0,3038.482595,0,0,262.3841048,0,0,0,0,0,0,0,0,3300.8667,0,0,0,0,0,3.999757695,0,0,0,0,0,6.799588081,100000,100000,1000000000,0,0,10.79934578,0,0,3.999757695,0,0,6.799588081,0,0,0,0,0,0,0,0,0,0,0,0,97763328,385024,80883712,741376,7315456,2533908480,7342.3552,5223.750212,3367.396003,182.9889145,7144,13533.84679,307200,56688640,6290.685577,2740.233997,307200,0,518.5685851,7155712,4685824,1298432,2244608,61821,53304,90.19785655,33563833,6,2895872,0.666626282,2285531136,5849088,8310.096574,13168640,0,0,normal
0,77.91666667,0,0,0,1.25,80,22.08333333,2763.180252,0.104166667,0,20.83333333,0,2560.776815,3802.397898,8035408,3.333389934,757817344,2072031232,0.733345786,1949278208,1.25,8106713088,2308308992,8599.212681,1949278208,1497.225423,0,6956007424,99.79166667,0,1052352,814592000,4822.548554,0,429.1406201,4.06673572,545,98.54166667,1646.02795,148.8025267,0,13966,0,0,0,0,0,216.9370169,0,0,24.86708891,0,0,0,0,0,0,0,0,241.8041058,0,0,0,0,0,0.266671195,0,0,0,0,0,1.933366162,100000,100000,1000000000,0,0,2.200037357,0,0,0.266671195,0,0,1.933366162,0,0,0,0,0,0,0,0,0,0,0,0,97320960,0,80883712,716800,991232,2567745536,5169.821117,2172.103549,2246.704816,875.2148611,968,8189.80573,450560,57032704,4975.551152,1854.164817,450560,0,383.2065068,7155712,290816,1294336,700416,61871,53435,89.9086125,33563833,0,458752,0.600010188,2308624384,5849088,6017.702181,10735616,0.533342389,0,normal
54,39.0625,0,0.520833333,0,20.41666667,40,60.9375,1613.725598,0.3125,0,40.52083333,0,2128.323132,2969.852431,8694496,8.799957819,970862592,2847649792,8.666625125,1901436928,20.41666667,8699731968,2268913664,8114.227772,1901436928,9606.620619,0,7454793728,99.16666667,0,1122088,1031831552,2916.319354,0,362.2649302,17.46658294,605,78.75,13390.46915,3783.848529,0,14589,0,0,0,0,0,2627.254073,0,0,120.5994219,0,0,0,0,0,0,0,0,2747.853495,0,0,0,0,0,1.999990413,0,0,0,0,0,5.333307769,100000,100000,1000000000,0,0,7.333298182,0,0,1.999990413,0,0,5.333307769,0,0,0,0,0,0,0,0,0,0,0,0,97267712,0,25575424,835584,103022592,2705096704,2502.921336,699.5299803,1726.791723,438.9312294,100608,4716.777391,352256,59092992,2997.318966,831.3293485,352256,0,661.5301624,7155712,71589888,1368064,31432704,61371,59094,88.73148159,33557321,98,999424,0.46666443,2400272384,5849088,4017.247411,11333632,0,1,ddos
55,62.29166667,0,0.104166667,0,2.083333333,60,37.70833333,4013.320384,0.3125,0,35.625,0,4501.518808,6370.84611,8003968,130.9995773,806555648,2013261824,133.9995676,2243088384,2.083333333,8057782272,2618040320,3285.722731,2243088384,32845.96068,0,6982258688,99.58333333,0,1151568,860147712,7585.308858,0,116.7329567,264.9991449,563,97.5,65079.19001,32233.22933,0,13671,0,0,0,0,0,5074.383627,0,0,154.4661683,0,0,0,0,0,0,0,0,5228.849795,0,0,0,0,0,2.533325159,0,0,0,0,0,5.466649028,100000,100000,1000000000,0,0,7.999974187,0,0,2.533325159,0,0,5.466649028,0,0,0,0,0,0,0,0,0,0,0,0,91070464,0,61227008,753664,2621440,2918703104,11621.7625,9761.568503,3851.454239,668.9978414,2560,23131.12536,512000,52572160,7786.508209,3337.922563,512000,0,1383.12887,7155712,483328,1417216,2138112,59114,51990,88.94458681,33562140,2,53248,1.533328386,2596028416,5849088,13369.55686,9150464,0.133332903,0,normal
67,69.375,0,0,0,3.645833333,66.66666667,30.625,3934.604247,0.104166667,0,26.97916667,0,3901.203079,5266.450817,7928856,4.800167846,732626944,2069266432,1.466717953,1973301248,3.645833333,8069242880,2312417280,5790.402471,1973301248,903.164914,0,6918623232,99.89583333,0,1123560,785956864,5177.181029,0,294.2769566,6.266885799,543,96.25,1196.375167,293.2102526,0,13971,0,0,0,0,0,230.9414086,0,0,28.20098609,0,0,0,0,0,0,0,0,259.1423947,0,0,0,0,0,0.333344989,0,0,0,0,0,2.466752921,100000,100000,1000000000,0,0,2.80009791,0,0,0.333344989,0,0,2.466752921,0,0,0,0,0,0,0,0,0,0,0,0,97308672,0,80883712,708608,29798400,2584522752,5013.308632,8033.814249,2582.690308,1136.639745,29100,13937.42068,487424,56918016,5473.991407,1755.928066,487424,0,1439.450333,7155712,565248,1327104,29233152,61900,53280,90.19044766,33563833,28,69632,0.600020981,2330992640,5849088,5903.606429,11030528,0,0,normal
0,99.16666667,0,0,0,0.625,93.33333333,0.833333333,67.26794386,0,0,0.208333333,0,4.33341561,69.66798943,5534488,1.866702109,189444096,1029345280,1.133354852,582385664,0.625,4780662784,941064192,3018.723982,582385664,4505.552212,0,3773628416,100,0,772712,356384768,12.00022784,0,98.06852866,3.000056961,470,99.375,4653.62169,148.069478,0,12116,0,0,0,0,0,280.0719843,0,0,0,0,0,0,0,0,0,0,0,280.0719843,0,0,0,0,0,0,0,0,0,0,0,2.933389029,100000,100000,1000000000,0,0,2.933389029,0,0,0,0,0,2.933389029,0,0,0,0,0,0,0,0,0,0,0,0,106983424,417792,58441728,1327104,566128640,2641346560,1.133354852,0,0,9.000170883,552860,0,39817216,60047360,12.00022784,3.400064556,39817216,332509184,0,7155712,65966080,3751936,167235584,87296,75445,42.91815278,33559548,539,15851520,0,1133617152,5857280,0,45764608,0,1,injection
0,85.72916667,0,0,0,10.72916667,80,14.27083333,194.3325418,0.104166667,0,3.541666667,0,160.1993475,244.5323373,8695976,10.26662485,993230848,2895437824,9.733293686,2157035520,10.72916667,8950693888,2516590592,1260.394866,2157035520,7045.504635,0,7707406336,99.89583333,0,1148888,1048047616,325.7986729,0,59.79975642,19.99991853,604,89.16666667,9741.893651,2696.389017,0,14627,0,0,0,0,0,2517.323079,0,0,133.1994574,0,0,0,0,0,0,0,0,2650.522537,0,0,0,0,0,2.466656619,0,0,0,0,0,4.933313238,100000,100000,1000000000,0,0,7.399969857,0,0,2.466656619,0,0,4.933313238,0,0,0,0,0,0,0,0,0,0,0,0,96550912,331776,25575424,704512,87461888,3309076480,337.8652904,0,152.6660448,117.1995226,85412,342.4652717,143360,59101184,346.9985866,77.7996831,143360,0,0,7155712,64008192,1486848,23121920,61448,59406,80.22020597,33557323,83,118784,0.466664766,2654547968,5849088,342.4652717,9129984,0,1,ddos
62,78.4375,0,0,0,1.458333333,80,21.5625,2511.851776,0.104166667,0,20.10416667,0,2250.639458,3495.698167,7608536,2.266773553,778272768,2059382784,1.666745259,2151587840,1.458333333,7951278080,2755772416,18171.25684,2151587840,5161.776728,0,6686904320,99.89583333,0,1023896,829669376,3976.720849,0,897.575657,3.933518812,546,98.4375,5402.521414,240.7446852,0,13551,0,0,0,0,0,187.0754879,0,0,129.0727529,0,0,0,0,0,0,0,0,316.1482408,0,0,0,0,0,1.466735828,0,0,0,0,0,1.466735828,100000,100000,1000000000,0,0,2.933471656,0,0,1.466735828,0,0,1.466735828,0,0,0,0,0,0,0,0,0,0,0,0,92835840,20480,61227008,708608,6356992,2918703104,4805.893281,5958.480962,1754.682739,665.0980283,6208,11052.38782,348160,79331328,4082.659178,1663.945127,348160,0,597.8281896,7155712,319488,1515520,6017024,59005,57457,86.38387031,33562140,6,1974272,0.533358483,2521288704,5849088,5093.906861,10870784,0,0,normal
0,93.85416667,0,0,0,5.677083333,93.33333333,6.145833333,289.9290482,0.052083333,0,0.46875,0,16.46642329,248.1963317,10214208,8.999866982,1792221184,2871496704,5.999911321,2353029120,11.35416667,9616490496,2655657984,4421.401318,2353029120,15966.03069,0,8416403456,199.8958333,0,1382440,2123354112,682.7232427,0,233.063222,14.9997783,636,188.5416667,25110.5622,9144.53151,0,16576,0,0,0,0,0,2943.556494,0,0,455.9932604,0,0,0,0,0,0,0,0,3399.549755,0,0,0,0,0,7.199893586,0,0,0,0,0,8.999866982,100000,100000,1000000000,0,0,16.19976057,0,0,7.199893586,0,0,8.999866982,0,0,0,0,0,0,0,0,0,0,0,0,109326336,255496192,139370496,49152,776179712,6070345728,0,0,2.066636122,731.1225273,757988,2.066636122,33099776,71004160,835.1209902,99.33186521,33099776,173834240,0,4370432,94949376,3751936,251899904,87451,77252,46.67203772,33556544,740,8167424,5.066591782,2833154048,5849088,2.066636122,53469184,7.733219036,1,backdoor
75,49.58333333,0,0.729166667,0,2.291666667,46.66666667,50.41666667,3034.788265,0.729166667,0,48.125,0,3417.253453,3945.384745,11110096,69.79973011,997490688,3408773120,69.7330637,3584532480,2.291666667,14595031040,3972730880,3333.320444,3584532480,12480.41841,0,10737557504,98.54166667,0,1444264,1062526976,4506.715907,0,106.1995894,139.5327938,656,96.25,20605.85366,8125.435248,0,15659,0,0,0,0,0,4867.581179,0,0,428.798342,0,0,0,0,0,0,0,0,5296.379521,0,0,0,0,0,7.999969067,0,0,0,0,0,11.9999536,100000,100000,1000000000,0,0,19.99992267,0,0,7.999969067,0,0,11.9999536,0,0,0,0,0,0,0,0,0,0,0,0,93106176,0,52883456,790528,75833344,5204623360,7135.972408,2951.588587,3131.721224,91.79964504,74056,13126.61591,196608,59506688,4586.1156,1363.128063,196608,0,326.6654036,7155712,67457024,1097728,8376320,61556,61959,80.46511262,33558138,72,16384,0.399998453,4187906048,5849088,10175.02732,11223040,0,1,password
48,68.53720489,0,0.208319772,0,2.708157032,66.66232695,31.46279511,4001.1681,0.104159886,0,28.7481285,0,4086.695051,5560.585069,8008192,7.332786161,723894272,2072010752,2.79979108,1981947904,2.708157032,8112455680,2315104256,9221.911861,1981947904,9308.638723,0,6980505600,99.47269099,0,1204880,790503424,4925.965758,0,453.76614,10.13257724,572,96.76453396,9705.009146,396.3704228,0,14112,0,0,0,0,0,141.0561411,0,0,108.2585884,0,0,0,0,0,0,0,0,249.3147295,0,0,0,0,0,1.266572155,0,0,0,0,0,0.933263693,100000,100000,1000000000,0,0,2.199835848,0,0,1.266572155,0,0,0.933263693,0,0,0,0,0,0,0,0,0,0,0,0,97325056,0,80883712,966656,29052928,2584522752,6353.792547,6445.585697,3042.306316,1195.844099,28372,14105.34746,552960,57032704,5504.589248,1287.503926,552960,0,1307.635758,7155712,708608,1822720,28344320,62090,53694,90.62389558,33563833,27,28672,8.866005085,2342195200,5849088,7659.761762,11907072,10.33256232,0,normal
0,82.39583333,0,0.104166667,0,0.9375,80,17.60416667,2507.921011,1.041666667,0,16.66666667,0,2166.989353,3310.450401,8167536,2.133322852,808943616,2014273536,1.599992139,2042712064,0.9375,8174219264,2643845120,9775.551969,2042712064,1354.793343,0,6875181056,98.85416667,0,1188880,860188672,2851.919321,0,504.9975188,3.73331499,563,97.91666667,1594.258834,239.4654901,0,13891,0,0,0,0,0,144.9326212,0,0,91.06621923,0,0,0,0,0,0,0,0,235.9988405,0,0,0,0,0,1.266660443,0,0,0,0,0,1.999990173,100000,100000,1000000000,0,0,3.266650617,0,0,1.266660443,0,0,1.999990173,0,0,0,0,0,0,0,0,0,0,0,0,92954624,0,61227008,749568,954368,2918703104,3591.515687,1764.924662,1915.057257,450.9311178,932,6468.434885,405504,52576256,3012.785197,649.1968103,405504,0,275.5986459,7155712,204800,1449984,749568,59068,52094,82.0549164,33562140,0,69632,0.466664374,2394939392,5849088,4703.510223,11550720,0.133332678,0,normal
0,85.3125,0,0.104166667,0,8.333333333,80,14.6875,284.599372,0.104166667,0,6.354166667,0,259.9994263,351.9325567,8695344,9.599978816,967462912,2914054144,9.199979699,2279448576,8.333333333,9052717056,2624946176,3341.059294,2279448576,2738.393957,0,7797866496,99.79166667,0,1157408,1029165056,426.265726,0,107.1997634,18.79995851,601,91.45833333,5494.12121,2755.727252,0,14630,0,0,0,0,0,2597.527601,0,0,128.7997158,0,0,0,0,0,0,0,0,2726.327317,0,0,0,0,0,2.399994704,0,0,0,0,0,5.466654604,100000,100000,1000000000,0,0,7.866649308,0,0,2.399994704,0,0,5.466654604,0,0,0,0,0,0,0,0,0,0,0,0,96514048,0,25575424,1085440,104574976,3493625856,816.9315306,0,251.7994444,133.6663717,102124,941.8645883,409600,59088896,459.1323202,74.19983627,409600,0,0,7155712,68382720,1458176,36192256,61567,59691,79.49928248,33557321,99,69632,0.399999117,2777407488,5849088,941.8645883,13737984,0,1,ddos
33,37.68115942,0,1.138716356,0,2.587991718,33.126294,62.31884058,2526.200345,0.931677019,0,59.73084886,0,3562.726107,5271.125643,8694128,5.166731177,947109888,2897776640,5.23297132,2221195264,2.587991718,8957751296,2528452608,3677.122834,2221195264,2319.729818,0,7713284096,97.92960663,0,1148112,1000009728,3136.007104,0,179.4445482,10.3997025,598,95.34161491,4605.544683,2285.814865,0,14606,0,0,0,0,0,2646.889886,0,0,120.8220214,0,0,0,0,0,0,0,0,2767.711907,0,0,0,0,0,2.252164872,0,0,0,0,0,6.160333326,100000,100000,1000000000,0,0,8.412498198,0,0,2.252164872,0,0,6.160333326,0,0,0,0,0,0,0,0,0,0,0,0,96550912,122880,25575424,716800,118476800,3325853696,3451.376426,1745.295295,2680.672359,64.91534043,115700,5859.139395,159744,59195392,3198.405319,452.8176195,159744,0,1436.881188,7155712,65060864,1290240,53293056,61467,59410,81.7412091,33557321,112,17555456,0.39744086,2718593024,5849088,4113.844099,10915840,0,1,ddos
37,74.27083333,0,0.520833333,0,2.1875,73.33333333,25.72916667,1586.460818,0.520833333,0,23.54166667,0,1705.660378,1939.39285,6061672,1.733326943,958259200,2004111360,1.199995576,2331054080,2.1875,7007744000,2729881600,3241.588049,2331054080,221.3991838,0,5944729600,98.95833333,0,1100416,1023311872,1923.526242,0,104.2662823,2.933322519,533,96.77083333,368.1986426,146.7994588,0,13310,0,0,0,0,0,4437.250308,0,0,194.3992833,0,0,0,0,0,0,0,0,4631.649591,0,0,0,0,0,3.599986728,0,0,0,0,0,8.333302611,100000,100000,1000000000,0,0,11.93328934,0,0,3.599986728,0,0,8.333302611,0,0,0,0,0,0,0,0,0,0,0,0,97153024,0,58441728,770048,98488320,3429875712,1626.260671,1065.929404,1603.527422,59.79977954,96180,3171.72164,196608,59850752,1961.526102,297.5322364,196608,0,104.9996129,7155712,63590400,1544192,34897920,60508,57644,78.17982928,33558954,93,77824,0.599997788,2681470976,5857280,2105.792237,10883072,0,1,injection
4,78.22916667,0,0,0,1.458333333,80,21.77083333,2827.169203,0,0,20.3125,0,2585.105173,3748.825829,7704304, ,783265792,2064211968,1.733314452,2079989760,1.041666667,8005767168,2762670080,6444.196468,2079989760,5382.608032,0,6691049472,98.4375,0,1031112,834334720,2986.300803,0,276.9303166, ,543,97.39583333, , ,0,13618,0,0,0,0,0,123.2653239,0,0,79.5991329,0,0,0,0,0,0,0,0,202.8644568,0,0,0,0,0,1.133320988,0,0,0,0,0,1.266652869,100000,100000,1000000000,0,0,2.399973856,0,0,1.133320988,0,0,1.266652869,0,0,0,0,0,0,0,0,0,0,0,0,92864512,0,61227008,778240,897024,2918703104,4414.485245,2293.041688,2284.30845,561.7938802,876,8038.645766,712704,79323136,3593.227524,742.8585745,712704,0,341.9962745,7155712,319488,1466368,577536,59259,57835,83.94538672,33562140,0,61440,8.599906318,2450116608,5849088,5745.604078,13066240,0.133331881,0,normal
65,70.51624226,0,0.520799426,0,1.770718048,73.32855916,29.48375774,3400.192452,0.20831977,0,27.70652945,0,3333.861867,4648.540729,7834952,2.133244946,772767744,2050347008,1.666597614,2081513472,1.770718048,8084410368,2736164864,2293.171653,2081513472,1375.276351,0,6787186688,99.26437056,0,1050360,830099456,3374.326857,0,108.3955088,3.79984256,557,97.49365251,1614.733096,239.4567452,0,13874,0,0,0,0,0,307.0539444,0,0,89.66295163,0,0,0,0,0,0,0,0,396.716896,0,0,0,0,0,1.333278091,0,0,0,0,0,3.333195228,100000,100000,1000000000,0,0,4.666473319,0,0,1.333278091,0,0,3.333195228,0,0,0,0,0,0,0,0,0,0,0,0,92622848,0,61227008,724992,10153984,2918703104,4693.538864,5221.450325,2446.365306,580.0426336,9916,11049.94216,528384,77262848,3559.78584,534.311195,528384,0,961.2268398,7155712,294912,1257472,9859072,58942,57492,84.20472821,33562140,9,45056,0.866630759,2457686016,5849088,5828.491839,12197888,0,0,normal
0,86.77083333,0,0.104166667,0,8.4375,80,13.22916667,180.8035859,0.416666667,0,4.791666667,0,230.9379136,448.8089014,8699696,7.733486714,967573504,2937573376,9.400186437,2430976000,8.4375,9179607040,2789576704,1313.892726,2430976000,29857.65884,0,7929286656,99.47916667,0,1172616,1033265152,338.2733758,0,52.40103929,17.13367315,600,91.04166667,32370.64202,2512.983174,0,14703,0,0,0,0,0,7320.678527,0,0,138.402745,0,0,0,0,0,0,0,0,7459.081272,0,0,0,0,0,2.666719557,0,0,0,0,0,79.00156686,100000,100000,1000000000,0,0,81.66828642,0,0,2.666719557,0,0,79.00156686,0,0,0,0,0,0,0,0,0,0,0,0,96014336,233472,25575424,749568,107393024,3711729664,386.6743357,919.8182431,71.73475607,267.6719755,104876,1116.622146,360448,59060224,353.4736772,14.46695359,360448,0,107.2021262,7155712,65069056,1474560,42090496,61009,59671,78.87073707,33557323,102,20480,0.400007933,2927468544,5849088,196.8039033,11517952,0,1,ddos
49,77.08333333,0,0,0,1.5625,73.33333333,22.91666667,3114.674158,0.9375,0,21.35416667,0,2909.264871,4103.518867,7980960,2.133429793,804200448,2015113216,1.600072345,2043367424,1.5625,8108957696,2684768256,2257.035381,2043367424,1354.994597,0,6808743936,99.0625,0,1061552,855691264,3872.775101,0,108.5382407,3.733502137,567,97.5,1594.472091,239.4774942,0,13774,0,0,0,0,0,112.9384397,0,0,74.80338211,0,0,0,0,0,0,0,0,187.7418218,0,0,0,0,0,1.000045215,0,0,0,0,0,1.533402664,100000,100000,1000000000,0,0,2.533447879,0,0,1.000045215,0,0,1.533402664,0,0,0,0,0,0,0,0,0,0,0,0,92753920,0,61227008,704512,5750784,2918703104,4443.200892,3372.885833,2371.907242,441.6866368,5616,8946.937854,565248,52514816,4024.915313,1211.654783,565248,0,574.8926595,7155712,217088,1511424,5533696,59169,51824,81.92973642,33562140,5,61440,5.266904801,2391285760,5849088,5574.052021,10952704,0,0,normal
57,47.1875,0,1.041666667,0,3.125,53.33333333,52.8125,2446.602577,0.416666667,0,49.6875,0,3193.603364,4294.604524,6091056,1.733335159,938295296,2006368256,1.06666779,2278252544,3.125,7030284288,2731053056,3248.003421,2278252544,4501.871409,0,5900689408,98.54166667,0,1101232,1022926848,3274.136782,0,105.0001106,2.800002949,535,95.41666667,4648.671563,146.8001546,0,13351,0,0,0,0,0,5317.805601,0,0,222.4002343,0,0,0,0,0,0,0,0,5540.205836,0,0,0,0,0,4.133337687,0,0,0,0,0,9.600010112,100000,100000,1000000000,0,0,13.7333478,0,0,4.133337687,0,0,9.600010112,0,0,0,0,0,0,0,0,0,0,0,0,97157120,0,58441728,860160,107855872,3429875712,4211.471103,2534.136003,2540.069342,142.0668163,105328,8733.409199,409600,59817984,3345.336857,662.6006979,409600,0,876.0675895,7155712,61624320,1437696,46231552,60568,57654,76.67524111,33558954,102,53248,0.400000421,2629865472,5857280,6199.273197,12558336,0,1,injection
